time,raw_bytes,CHECKSUM_TRANSM_DYN_ACC2,CHECKSUM_TRANSM_DYN_ACC2_recalculated,CHECKSUM_TRANSM_DYN_ACC2_ok,all_checksums_ok,REQ_HAPTIC_COLL_ALERT_ARC,REQ_AUDIO_COLL_ALERT_ARC,REQ_VISUAL_COLL_ALERT_ARC,BLIND_SENSOR,REQUEST_TAKEOVER,TARGET_DETECTED,INTER_VEHICLE_DISTANCE,AEB_ENABLED,AUTO_BRAKING_IN_PROGRESS,ARC_STATUS,DISPLAY_INTERVEHICLE_TIME,DRIVE_AWAY_REQUEST,AUTO_BRAKING_STATUS,MDD_DECEL_CONTROL_REQ,PROCESS_COUNTER_4B_ACC2,TARGET_POSITION
2.376,00 FF 86 00 F8 60 DA 80,10,10,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,13,POS5
2.406,00 FF 86 00 F8 60 E9 80,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,14,POS5
2.426,00 FF 86 00 F8 60 F8 80,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,15,POS5
2.436,00 FF 86 00 F8 60 07 80,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,0,POS5
2.466,00 FF 86 00 F8 60 16 80,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,1,POS5
2.485,00 FF 86 00 F8 60 25 80,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,2,POS5
2.506,00 FF 86 00 F8 60 34 80,4,4,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,3,POS5
2.525,00 FF 86 00 F8 60 43 80,3,3,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,4,POS5
2.546,00 FF 86 00 F8 60 52 80,2,2,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,5,POS5
2.556,00 FF 86 00 F8 60 61 80,1,1,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,6,POS5
2.586,00 FF 86 00 F8 60 70 80,0,0,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,7,POS5
2.606,00 FF 86 00 F8 60 8F 80,15,15,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,8,POS5
2.626,00 FF 86 00 F8 60 9E 80,14,14,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,9,POS5
2.646,00 FF 86 00 F8 60 AD 80,13,13,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,10,POS5
2.656,00 FF 86 00 F8 60 BC 80,12,12,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,11,POS5
2.685,00 FF 86 00 F8 60 CB 80,11,11,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,12,POS5
2.696,00 FF 86 00 F8 60 DA 80,10,10,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,13,POS5
2.726,00 FF 86 00 F8 60 E9 80,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,14,POS5
2.746,00 FF 86 00 F8 60 F8 80,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,15,POS5
2.756,00 FF 86 00 F8 60 07 80,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,0,POS5
2.786,00 FF 86 00 F8 60 16 80,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,1,POS5
2.796,00 FF 86 00 F8 60 25 80,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,2,POS5
2.826,00 FF 86 00 F8 60 34 80,4,4,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,3,POS5
2.845,00 FF 86 00 F8 60 43 80,3,3,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,4,POS5
2.856,00 FF 86 00 F8 60 52 80,2,2,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,5,POS5
2.891,00 FF 86 00 F8 60 61 80,1,1,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,6,POS5
2.9,00 FF 86 00 F8 60 70 80,0,0,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,7,POS5
2.921,00 FF 86 00 F8 60 8F 80,15,15,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,8,POS5
2.941,00 FF 86 00 F8 60 9E 80,14,14,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,9,POS5
2.96,00 FF 86 00 F8 60 AD 80,13,13,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,10,POS5
2.98,00 FF 86 00 F8 60 BC 80,12,12,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,11,POS5
3.001,00 FF 86 00 F8 60 CB 80,11,11,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,12,POS5
3.02,00 FF 86 00 F8 60 DA 80,10,10,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,13,POS5
3.04,00 FF 86 00 F8 60 E9 80,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,14,POS5
3.06,00 FF 86 00 F8 60 F8 80,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,15,POS5
3.08,00 FF 86 00 F8 60 07 80,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,0,POS5
3.1,00 FF 86 00 F8 60 16 80,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,1,POS5
3.12,00 FF 86 00 F8 60 25 80,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,2,POS5
3.14,00 FF 86 00 F8 60 34 80,4,4,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,3,POS5
3.16,00 FF 86 00 F8 60 43 80,3,3,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,4,POS5
3.18,00 FF 86 00 F8 60 52 80,2,2,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,initialization or no target detected,255.5,FALSE,no braking in progress,inhibited,6.2,No drive away required,inhibited,no UCF control request,5,POS5
