time,raw_bytes,CHECKSUM,CHECKSUM_recalculated,CHECKSUM_ok,all_checksums_ok,ANGLE,RATE,RATE_SIGN,COUNTER,RATE_ALT
13.69,FF A6 00 07 A1 00 30,10,2,False,False,-9.0,0,0,1,0
13.701,FF A6 01 07 82 01 30,8,15,False,False,-9.0,1,0,2,1
13.72,FF A7 01 07 F4 01 30,15,12,False,False,-8.9,1,0,4,1
13.731,FF A8 02 07 25 02 30,2,8,False,False,-8.8,2,0,5,2
13.74,FF A9 02 07 06 02 30,0,6,False,False,-8.700000000000001,2,0,6,2
13.751,FF AA 03 07 37 03 30,3,2,False,False,-8.6,3,0,7,3
13.761,FF AB 03 07 D8 03 30,13,0,False,False,-8.5,3,0,8,3
13.77,FF AD 06 07 F9 06 30,15,7,False,False,-8.3,6,0,9,6
13.78,FF AF 06 07 EA 06 30,14,4,False,False,-8.1,6,0,10,6
13.791,FF B2 07 07 2B 07 30,2,13,False,False,-7.800000000000001,7,0,11,7
13.8,FF B5 07 07 2C 07 30,2,9,False,False,-7.5,7,0,12,7
13.81,FF B8 07 07 ED 07 30,14,5,False,False,-7.2,7,0,13,7
13.82,FF BB 07 07 EE 07 30,14,1,False,False,-6.9,7,0,14,7
13.83,FF BE 08 07 5F 08 30,5,11,False,False,-6.6000000000000005,8,0,15,8
13.84,FF C0 06 07 D0 06 30,13,11,False,False,-6.4,6,0,0,6
13.85,FF C3 04 07 D1 04 30,13,11,False,False,-6.1000000000000005,4,0,1,4
13.87,FF C5 02 07 F3 02 30,15,11,False,False,-5.9,2,0,3,2
13.88,FF C6 02 07 B4 02 30,11,9,False,False,-5.800000000000001,2,0,4,2
13.89,FF C7 01 07 85 01 30,8,9,False,False,-5.7,1,0,5,1
13.9,FF C7 01 07 B6 01 30,11,8,False,False,-5.7,1,0,6,1
13.91,FF C7 00 87 37 00 30,3,1,False,False,-5.7,0,1,7,0
13.921,FF C7 00 87 C8 00 30,12,0,False,False,-5.7,0,1,8,0
13.93,FF C7 00 87 D9 00 30,13,15,False,False,-5.7,0,1,9,0
13.951,FF C7 00 07 7B 00 30,7,5,False,False,-5.7,0,0,11,0
13.96,FF C7 00 07 0C 00 30,0,4,False,False,-5.7,0,0,12,0
13.97,FF C7 00 07 1D 00 30,1,3,False,False,-5.7,0,0,13,0
13.99,FF C7 00 87 BF 00 30,11,9,False,False,-5.7,0,1,15,0
14.001,FF C7 00 07 C0 00 30,12,0,False,False,-5.7,0,0,0,0
14.011,FF C7 00 87 51 00 30,5,7,False,False,-5.7,0,1,1,0
14.03,FF C7 00 07 F3 00 30,15,13,False,False,-5.7,0,0,3,0
14.041,FF C7 00 07 84 00 30,8,12,False,False,-5.7,0,0,4,0
14.05,FF C7 00 07 95 00 30,9,11,False,False,-5.7,0,0,5,0
14.07,FF C7 00 07 B7 00 30,11,9,False,False,-5.7,0,0,7,0
14.08,FF C7 00 07 48 00 30,4,8,False,False,-5.7,0,0,8,0
14.09,FF C7 00 07 59 00 30,5,7,False,False,-5.7,0,0,9,0
14.11,FF C7 00 07 7B 00 30,7,5,False,False,-5.7,0,0,11,0
14.12,FF C7 00 87 8C 00 30,8,12,False,False,-5.7,0,1,12,0
14.131,FF C7 00 07 1D 00 30,1,3,False,False,-5.7,0,0,13,0
14.15,FF C7 00 07 3F 00 30,3,1,False,False,-5.7,0,0,15,0
14.16,FF C7 00 07 C0 00 30,12,0,False,False,-5.7,0,0,0,0
14.171,FF C7 00 07 D1 00 30,13,15,False,False,-5.7,0,0,1,0
14.18,FF C7 01 87 72 01 30,7,4,False,False,-5.7,1,1,2,1
14.19,FF C7 00 07 F3 00 30,15,13,False,False,-5.7,0,0,3,0
14.201,FF C7 01 87 14 01 30,1,2,False,False,-5.7,1,1,4,1
14.21,FF C7 00 87 15 00 30,1,3,False,False,-5.7,0,1,5,0
14.231,FF C7 01 07 A7 01 30,10,7,False,False,-5.7,1,0,7,1
14.24,FF C7 00 87 C8 00 30,12,0,False,False,-5.7,0,1,8,0
14.251,FF C7 00 07 59 00 30,5,7,False,False,-5.7,0,0,9,0
14.261,FF C8 00 07 9A 00 30,9,5,False,False,-5.6000000000000005,0,0,10,0
14.27,FF C8 01 07 9B 01 30,9,2,False,False,-5.6000000000000005,1,0,11,1
14.28,FF C8 02 07 DC 02 30,13,15,False,False,-5.6000000000000005,2,0,12,2
14.29,FF C9 01 07 ED 01 30,14,15,False,False,-5.5,1,0,13,1
14.3,FF C9 01 07 DE 01 30,13,14,False,False,-5.5,1,0,14,1
14.31,FF CA 01 07 FF 01 30,15,12,False,False,-5.4,1,0,15,1
14.321,FF CA 02 07 30 02 30,3,9,False,False,-5.4,2,0,0,2
14.33,FF CB 02 07 31 02 30,3,7,False,False,-5.300000000000001,2,0,1,2
14.34,FF CC 01 07 42 01 30,4,7,False,False,-5.2,1,0,2,1
14.35,FF CC 01 07 53 01 30,5,6,False,False,-5.2,1,0,3,1
14.361,FF CC 00 87 B4 00 30,11,15,False,False,-5.2,0,1,4,0
14.37,FF CC 00 87 A5 00 30,10,14,False,False,-5.2,0,1,5,0
14.38,FF CC 00 07 16 00 30,1,5,False,False,-5.2,0,0,6,0
14.39,FF CC 00 87 87 00 30,8,12,False,False,-5.2,0,1,7,0
14.4,FF CC 00 07 F8 00 30,15,3,False,False,-5.2,0,0,8,0
14.411,FF CC 00 07 E9 00 30,14,2,False,False,-5.2,0,0,9,0
14.42,FF CC 00 87 5A 00 30,5,9,False,False,-5.2,0,1,10,0
14.43,FF CC 00 07 CB 00 30,12,0,False,False,-5.2,0,0,11,0
14.44,FF CC 00 07 BC 00 30,11,15,False,False,-5.2,0,0,12,0
14.45,FF CC 00 07 AD 00 30,10,14,False,False,-5.2,0,0,13,0
14.46,FF CC 00 87 1E 00 30,1,5,False,False,-5.2,0,1,14,0
14.471,FF CC 00 07 8F 00 30,8,12,False,False,-5.2,0,0,15,0
14.48,FF CC 00 07 70 00 30,7,11,False,False,-5.2,0,0,0,0
14.49,FF CC 00 07 61 00 30,6,10,False,False,-5.2,0,0,1,0
14.5,FF CC 00 87 D2 00 30,13,1,False,False,-5.2,0,1,2,0
14.51,FF CC 00 07 43 00 30,4,8,False,False,-5.2,0,0,3,0
14.52,FF CC 00 87 B4 00 30,11,15,False,False,-5.2,0,1,4,0
14.531,FF CC 00 07 25 00 30,2,6,False,False,-5.2,0,0,5,0
14.54,FF CC 01 07 06 01 30,0,3,False,False,-5.2,1,0,6,1
14.55,FF CC 00 07 07 00 30,0,4,False,False,-5.2,0,0,7,0
14.56,FF CC 01 87 68 01 30,6,9,False,False,-5.2,1,1,8,1
14.57,FF CC 01 87 79 01 30,7,8,False,False,-5.2,1,1,9,1
14.581,FF CC 00 07 DA 00 30,13,1,False,False,-5.2,0,0,10,0
14.59,FF CC 00 87 4B 00 30,4,8,False,False,-5.2,0,1,11,0
14.6,FF CC 00 87 3C 00 30,3,7,False,False,-5.2,0,1,12,0
14.61,FF CC 00 07 AD 00 30,10,14,False,False,-5.2,0,0,13,0
14.62,FF CC 00 87 1E 00 30,1,5,False,False,-5.2,0,1,14,0
14.63,FF CD 00 07 9F 00 30,9,11,False,False,-5.1000000000000005,0,0,15,0
14.64,FF CC 00 07 70 00 30,7,11,False,False,-5.2,0,0,0,0
14.651,FF CC 00 87 E1 00 30,14,2,False,False,-5.2,0,1,1,0
14.66,FF CD 00 07 42 00 30,4,8,False,False,-5.1000000000000005,0,0,2,0
14.67,FF CD 00 07 53 00 30,5,7,False,False,-5.1000000000000005,0,0,3,0
14.681,FF CD 00 87 A4 00 30,10,14,False,False,-5.1000000000000005,0,1,4,0
14.69,FF CD 00 07 35 00 30,3,5,False,False,-5.1000000000000005,0,0,5,0
14.7,FF CD 01 07 16 01 30,1,2,False,False,-5.1000000000000005,1,0,6,1
14.71,FF CD 00 07 17 00 30,1,3,False,False,-5.1000000000000005,0,0,7,0
14.72,FF CD 01 07 F8 01 30,15,0,False,False,-5.1000000000000005,1,0,8,1
14.73,FF CE 01 07 D9 01 30,13,14,False,False,-5.0,1,0,9,1
14.761,FF CE 00 07 9C 00 30,9,13,False,False,-5.0,0,0,12,0
14.77,FF CE 00 07 8D 00 30,8,12,False,False,-5.0,0,0,13,0
14.791,FF CF 01 07 AF 01 30,10,7,False,False,-4.9,1,0,15,1
14.8,FF CF 00 07 40 00 30,4,8,False,False,-4.9,0,0,0,0
14.81,FF CF 00 87 D1 00 30,13,15,False,False,-4.9,0,1,1,0
14.831,FF CF 00 07 73 00 30,7,5,False,False,-4.9,0,0,3,0
14.84,FF CF 01 07 14 01 30,1,2,False,False,-4.9,1,0,4,1
14.86,FF D1 01 07 C6 01 30,12,13,False,False,-4.7,1,0,6,1
14.87,FF D1 00 07 C7 00 30,12,14,False,False,-4.7,0,0,7,0
14.88,FF D1 00 87 B8 00 30,11,5,False,False,-4.7,0,1,8,0
14.89,FF D1 00 07 29 00 30,2,12,False,False,-4.7,0,0,9,0
14.9,FF D1 01 07 0A 01 30,0,9,False,False,-4.7,1,0,10,1
14.91,FF D1 00 87 8B 00 30,8,2,False,False,-4.7,0,1,11,0
14.921,FF D1 00 07 7C 00 30,7,9,False,False,-4.7,0,0,12,0
14.93,FF D1 00 87 ED 00 30,14,0,False,False,-4.7,0,1,13,0
14.94,FF D1 00 07 5E 00 30,5,7,False,False,-4.7,0,0,14,0
14.951,FF D1 01 07 5F 01 30,5,4,False,False,-4.7,1,0,15,1
14.96,FF D1 00 87 30 00 30,3,13,False,False,-4.7,0,1,0,0
14.97,FF D1 00 87 21 00 30,2,12,False,False,-4.7,0,1,1,0
14.98,FF D1 00 07 92 00 30,9,3,False,False,-4.7,0,0,2,0
14.99,FF D1 00 87 03 00 30,0,10,False,False,-4.7,0,1,3,0
15.001,FF D1 00 07 F4 00 30,15,1,False,False,-4.7,0,0,4,0
15.01,FF D1 00 07 E5 00 30,14,0,False,False,-4.7,0,0,5,0
15.03,FF D2 00 87 77 00 30,7,5,False,False,-4.6000000000000005,0,1,7,0
15.04,FF D2 00 07 08 00 30,0,12,False,False,-4.6000000000000005,0,0,8,0
15.051,FF D2 00 07 19 00 30,1,11,False,False,-4.6000000000000005,0,0,9,0
15.06,FF D2 01 07 3A 01 30,3,8,False,False,-4.6000000000000005,1,0,10,1
15.07,FF D3 02 07 0B 02 30,0,4,False,False,-4.5,2,0,11,2
15.081,FF D3 01 07 4C 01 30,4,5,False,False,-4.5,1,0,12,1
15.09,FF D3 01 07 5D 01 30,5,4,False,False,-4.5,1,0,13,1
15.1,FF D4 01 07 1E 01 30,1,2,False,False,-4.4,1,0,14,1
15.11,FF D4 00 07 1F 00 30,1,3,False,False,-4.4,0,0,15,0
15.12,FF D4 01 07 F0 01 30,15,0,False,False,-4.4,1,0,0,1
15.13,FF D4 01 07 E1 01 30,14,15,False,False,-4.4,1,0,1,1
15.14,FF D4 01 07 D2 01 30,13,14,False,False,-4.4,1,0,2,1
15.15,FF D5 02 07 E3 02 30,14,10,False,False,-4.3,2,0,3,2
15.16,FF D6 02 07 A4 02 30,10,8,False,False,-4.2,2,0,4,2
15.17,FF D7 03 07 B5 03 30,11,4,False,False,-4.1000000000000005,3,0,5,3
15.18,FF D8 03 07 76 03 30,7,2,False,False,-4.0,3,0,6,3
15.191,FF DA 05 07 27 05 30,2,11,False,False,-3.8000000000000003,5,0,7,5
15.2,FF DC 05 07 B8 05 30,11,8,False,False,-3.6,5,0,8,5
15.21,FF DE 06 07 B9 06 30,11,3,False,False,-3.4000000000000004,6,0,9,6
15.221,FF E0 07 07 4A 07 30,4,13,False,False,-3.2,7,0,10,7
15.23,FF E3 07 07 6B 07 30,6,9,False,False,-2.9000000000000004,7,0,11,7
15.24,FF E6 07 07 4C 07 30,4,5,False,False,-2.6,7,0,12,7
15.251,FF E9 07 07 AD 07 30,10,1,False,False,-2.3000000000000003,7,0,13,7
15.26,FF EB 07 07 BE 07 30,11,14,False,False,-2.1,7,0,14,7
15.27,FF EE 06 07 EF 06 30,14,12,False,False,-1.8,6,0,15,6
15.281,FF F0 06 07 E0 06 30,14,8,False,False,-1.6,6,0,0,6
15.29,FF F3 07 07 D1 07 30,13,2,False,False,-1.3,7,0,1,7
15.3,FF F6 07 07 B2 07 30,11,14,False,False,-1.0,7,0,2,7
15.31,FF F9 07 07 53 07 30,5,10,False,False,-0.7000000000000001,7,0,3,7
15.32,FF FB 07 07 04 07 30,0,7,False,False,-0.5,7,0,4,7
15.33,FF FE 07 07 45 07 30,4,3,False,False,-0.2,7,0,5,7
15.34,00 01 07 07 76 07 30,7,12,False,False,0.1,7,0,6,7
15.35,00 04 07 07 37 07 30,3,8,False,False,0.4,7,0,7,7
15.36,00 06 06 07 F8 06 30,15,7,False,False,0.6000000000000001,6,0,8,6
15.37,00 08 05 07 39 05 30,3,6,False,False,0.8,5,0,9,5
15.38,00 0A 04 07 3A 04 30,3,5,False,False,1.0,4,0,10,4
15.39,00 0C 04 07 4B 04 30,4,2,False,False,1.2000000000000002,4,0,11,4
15.41,00 0E 01 07 5D 01 30,5,4,False,False,1.4000000000000001,1,0,13,1
15.421,00 0E 00 87 FE 00 30,15,13,False,False,1.4000000000000001,0,1,14,0
15.43,00 0E 00 07 6F 00 30,6,4,False,False,1.4000000000000001,0,0,15,0
15.44,00 0E 00 07 90 00 30,9,3,False,False,1.4000000000000001,0,0,0,0
15.45,00 0E 00 87 01 00 30,0,10,False,False,1.4000000000000001,0,1,1,0
15.46,00 0E 00 07 B2 00 30,11,1,False,False,1.4000000000000001,0,0,2,0
15.471,00 0E 00 07 A3 00 30,10,0,False,False,1.4000000000000001,0,0,3,0
15.48,00 0E 00 07 D4 00 30,13,15,False,False,1.4000000000000001,0,0,4,0
15.49,00 0E 00 07 C5 00 30,12,14,False,False,1.4000000000000001,0,0,5,0
15.5,00 0E 00 87 76 00 30,7,5,False,False,1.4000000000000001,0,1,6,0
15.51,00 0E 00 07 E7 00 30,14,12,False,False,1.4000000000000001,0,0,7,0
15.52,00 0E 00 07 18 00 30,1,11,False,False,1.4000000000000001,0,0,8,0
15.53,00 0E 00 07 09 00 30,0,10,False,False,1.4000000000000001,0,0,9,0
15.54,00 0E 00 07 3A 00 30,3,9,False,False,1.4000000000000001,0,0,10,0
15.551,00 0E 00 87 AB 00 30,10,0,False,False,1.4000000000000001,0,1,11,0
15.56,00 0E 00 87 DC 00 30,13,15,False,False,1.4000000000000001,0,1,12,0
15.57,00 0E 00 87 CD 00 30,12,14,False,False,1.4000000000000001,0,1,13,0
15.581,00 0E 00 87 FE 00 30,15,13,False,False,1.4000000000000001,0,1,14,0
15.59,00 0E 00 87 EF 00 30,14,12,False,False,1.4000000000000001,0,1,15,0
15.6,00 0E 00 87 10 00 30,1,11,False,False,1.4000000000000001,0,1,0,0
15.61,00 0E 00 87 01 00 30,0,10,False,False,1.4000000000000001,0,1,1,0
15.62,00 0E 00 07 B2 00 30,11,1,False,False,1.4000000000000001,0,0,2,0
15.63,00 0E 00 87 23 00 30,2,8,False,False,1.4000000000000001,0,1,3,0
15.641,00 0E 00 07 D4 00 30,13,15,False,False,1.4000000000000001,0,0,4,0
15.65,00 0E 00 87 45 00 30,4,6,False,False,1.4000000000000001,0,1,5,0
15.66,00 0E 00 07 F6 00 30,15,13,False,False,1.4000000000000001,0,0,6,0
15.671,00 0E 00 07 E7 00 30,14,12,False,False,1.4000000000000001,0,0,7,0
15.68,00 0E 00 87 98 00 30,9,3,False,False,1.4000000000000001,0,1,8,0
15.69,00 0E 00 07 09 00 30,0,10,False,False,1.4000000000000001,0,0,9,0
15.701,00 0E 00 07 3A 00 30,3,9,False,False,1.4000000000000001,0,0,10,0
15.711,00 0E 00 07 2B 00 30,2,8,False,False,1.4000000000000001,0,0,11,0
15.72,00 0E 00 07 5C 00 30,5,7,False,False,1.4000000000000001,0,0,12,0
15.73,00 0E 00 07 4D 00 30,4,6,False,False,1.4000000000000001,0,0,13,0
15.74,00 0E 00 87 FE 00 30,15,13,False,False,1.4000000000000001,0,1,14,0
15.75,00 0E 00 07 6F 00 30,6,4,False,False,1.4000000000000001,0,0,15,0
15.761,00 0E 00 07 90 00 30,9,3,False,False,1.4000000000000001,0,0,0,0
15.77,00 0E 00 07 81 00 30,8,2,False,False,1.4000000000000001,0,0,1,0
15.78,00 0E 00 07 B2 00 30,11,1,False,False,1.4000000000000001,0,0,2,0
15.791,00 0E 00 87 23 00 30,2,8,False,False,1.4000000000000001,0,1,3,0
15.8,00 0E 00 07 D4 00 30,13,15,False,False,1.4000000000000001,0,0,4,0
15.81,00 0E 00 87 45 00 30,4,6,False,False,1.4000000000000001,0,1,5,0
15.82,00 0E 00 87 76 00 30,7,5,False,False,1.4000000000000001,0,1,6,0
15.83,00 0E 00 07 E7 00 30,14,12,False,False,1.4000000000000001,0,0,7,0
15.84,00 0E 00 87 98 00 30,9,3,False,False,1.4000000000000001,0,1,8,0
15.85,00 0E 00 07 09 00 30,0,10,False,False,1.4000000000000001,0,0,9,0
15.86,00 0E 00 07 3A 00 30,3,9,False,False,1.4000000000000001,0,0,10,0
15.871,00 0E 00 87 AB 00 30,10,0,False,False,1.4000000000000001,0,1,11,0
15.88,00 0E 00 87 DC 00 30,13,15,False,False,1.4000000000000001,0,1,12,0
15.891,00 0E 00 87 CD 00 30,12,14,False,False,1.4000000000000001,0,1,13,0
15.9,00 0E 00 87 FE 00 30,15,13,False,False,1.4000000000000001,0,1,14,0
15.91,00 0E 00 87 EF 00 30,14,12,False,False,1.4000000000000001,0,1,15,0
15.92,00 0E 00 87 10 00 30,1,11,False,False,1.4000000000000001,0,1,0,0
15.93,00 0E 00 87 01 00 30,0,10,False,False,1.4000000000000001,0,1,1,0
15.94,00 0E 00 87 32 00 30,3,9,False,False,1.4000000000000001,0,1,2,0
15.951,00 0E 00 07 A3 00 30,10,0,False,False,1.4000000000000001,0,0,3,0
15.96,00 0E 00 87 54 00 30,5,7,False,False,1.4000000000000001,0,1,4,0
15.97,00 0E 00 07 C5 00 30,12,14,False,False,1.4000000000000001,0,0,5,0
15.98,00 0E 00 07 F6 00 30,15,13,False,False,1.4000000000000001,0,0,6,0
15.99,00 0E 00 07 E7 00 30,14,12,False,False,1.4000000000000001,0,0,7,0
16.0,00 0E 01 87 88 01 30,8,1,False,False,1.4000000000000001,1,1,8,1
16.011,00 0E 00 87 89 00 30,8,2,False,False,1.4000000000000001,0,1,9,0
16.02,00 0E 00 87 BA 00 30,11,1,False,False,1.4000000000000001,0,1,10,0
16.03,00 0E 00 07 2B 00 30,2,8,False,False,1.4000000000000001,0,0,11,0
16.04,00 0E 00 07 5C 00 30,5,7,False,False,1.4000000000000001,0,0,12,0
16.05,00 0E 00 07 4D 00 30,4,6,False,False,1.4000000000000001,0,0,13,0
16.061,00 0E 00 87 FE 00 30,15,13,False,False,1.4000000000000001,0,1,14,0
16.07,00 0E 00 87 EF 00 30,14,12,False,False,1.4000000000000001,0,1,15,0
16.08,00 0E 01 07 80 01 30,8,1,False,False,1.4000000000000001,1,0,0,1
16.091,00 0E 00 07 81 00 30,8,2,False,False,1.4000000000000001,0,0,1,0
16.1,00 0E 00 87 32 00 30,3,9,False,False,1.4000000000000001,0,1,2,0
16.11,00 0E 00 07 A3 00 30,10,0,False,False,1.4000000000000001,0,0,3,0
16.121,00 0E 00 87 54 00 30,5,7,False,False,1.4000000000000001,0,1,4,0
16.13,00 0E 00 87 45 00 30,4,6,False,False,1.4000000000000001,0,1,5,0
16.141,00 0E 00 87 76 00 30,7,5,False,False,1.4000000000000001,0,1,6,0
16.15,00 0E 00 07 E7 00 30,14,12,False,False,1.4000000000000001,0,0,7,0
16.16,00 0E 00 87 98 00 30,9,3,False,False,1.4000000000000001,0,1,8,0
16.171,00 0E 00 87 89 00 30,8,2,False,False,1.4000000000000001,0,1,9,0
16.18,00 0E 00 87 BA 00 30,11,1,False,False,1.4000000000000001,0,1,10,0
16.19,00 0E 00 07 2B 00 30,2,8,False,False,1.4000000000000001,0,0,11,0
16.201,00 0E 01 07 4C 01 30,4,5,False,False,1.4000000000000001,1,0,12,1
16.21,00 0E 00 87 CD 00 30,12,14,False,False,1.4000000000000001,0,1,13,0
16.22,00 0E 00 87 FE 00 30,15,13,False,False,1.4000000000000001,0,1,14,0
16.23,00 0E 00 07 6F 00 30,6,4,False,False,1.4000000000000001,0,0,15,0
16.24,00 0E 00 07 90 00 30,9,3,False,False,1.4000000000000001,0,0,0,0
16.25,00 0E 00 07 81 00 30,8,2,False,False,1.4000000000000001,0,0,1,0
16.26,00 0E 00 07 B2 00 30,11,1,False,False,1.4000000000000001,0,0,2,0
16.27,00 0E 00 87 23 00 30,2,8,False,False,1.4000000000000001,0,1,3,0
16.28,00 0E 00 87 54 00 30,5,7,False,False,1.4000000000000001,0,1,4,0
16.291,00 0E 00 07 C5 00 30,12,14,False,False,1.4000000000000001,0,0,5,0
16.3,00 0E 00 87 76 00 30,7,5,False,False,1.4000000000000001,0,1,6,0
16.31,00 0E 00 07 E7 00 30,14,12,False,False,1.4000000000000001,0,0,7,0
16.32,00 0E 00 07 18 00 30,1,11,False,False,1.4000000000000001,0,0,8,0
16.331,00 0E 00 07 09 00 30,0,10,False,False,1.4000000000000001,0,0,9,0
16.34,00 0E 00 07 3A 00 30,3,9,False,False,1.4000000000000001,0,0,10,0
16.35,00 0E 00 87 AB 00 30,10,0,False,False,1.4000000000000001,0,1,11,0
16.361,00 0E 00 07 5C 00 30,5,7,False,False,1.4000000000000001,0,0,12,0
16.38,00 0E 00 07 7E 00 30,7,5,False,False,1.4000000000000001,0,0,14,0
16.391,00 0E 00 87 EF 00 30,14,12,False,False,1.4000000000000001,0,1,15,0
16.4,00 0E 00 07 90 00 30,9,3,False,False,1.4000000000000001,0,0,0,0
16.41,00 0D 00 87 31 00 30,3,11,False,False,1.3,0,1,1,0
16.421,00 0E 00 87 32 00 30,3,9,False,False,1.4000000000000001,0,1,2,0
16.43,00 0E 00 07 A3 00 30,10,0,False,False,1.4000000000000001,0,0,3,0
16.44,00 0D 00 87 64 00 30,6,8,False,False,1.3,0,1,4,0
16.46,00 0D 00 87 46 00 30,4,6,False,False,1.3,0,1,6,0
16.47,00 0D 01 87 47 01 30,4,3,False,False,1.3,1,1,7,1
16.48,00 0D 00 87 A8 00 30,10,4,False,False,1.3,0,1,8,0
16.49,00 0D 01 87 A9 01 30,10,1,False,False,1.3,1,1,9,1
16.5,00 0C 01 87 8A 01 30,8,1,False,False,1.2000000000000002,1,1,10,1
16.51,00 0C 01 87 9B 01 30,9,0,False,False,1.2000000000000002,1,1,11,1
16.52,00 0C 01 87 EC 01 30,14,15,False,False,1.2000000000000002,1,1,12,1
16.53,00 0C 01 87 FD 01 30,15,14,False,False,1.2000000000000002,1,1,13,1
16.54,00 0B 01 87 BE 01 30,11,14,False,False,1.1,1,1,14,1
16.55,00 0B 02 87 9F 02 30,9,11,False,False,1.1,2,1,15,2
16.56,00 0A 02 87 70 02 30,7,11,False,False,1.0,2,1,0,2
16.57,00 09 01 87 61 01 30,6,13,False,False,0.9,1,1,1,1
16.58,00 09 01 87 52 01 30,5,12,False,False,0.9,1,1,2,1
16.59,00 08 03 87 73 03 30,7,8,False,False,0.8,3,1,3,3
16.601,00 07 03 87 F4 03 30,15,8,False,False,0.7000000000000001,3,1,4,3
16.611,00 06 02 87 E5 02 30,14,10,False,False,0.6000000000000001,2,1,5,2
16.62,00 05 02 87 E6 02 30,14,10,False,False,0.5,2,1,6,2
16.63,00 04 02 87 E7 02 30,14,10,False,False,0.4,2,1,7,2
16.64,00 03 03 87 78 03 30,7,8,False,False,0.30000000000000004,3,1,8,3
16.65,00 03 02 87 79 02 30,7,9,False,False,0.30000000000000004,2,1,9,2
16.66,00 02 03 87 4A 03 30,4,7,False,False,0.2,3,1,10,3
16.67,00 01 02 87 7B 02 30,7,9,False,False,0.1,2,1,11,2
16.68,00 00 01 87 2C 01 30,2,11,False,False,0.0,1,1,12,1
16.69,00 00 00 87 2D 00 30,2,12,False,False,0.0,0,1,13,0
16.7,00 00 00 87 1E 00 30,1,11,False,False,0.0,0,1,14,0
16.71,00 00 00 07 8F 00 30,8,2,False,False,0.0,0,0,15,0
16.72,00 00 00 87 F0 00 30,15,9,False,False,0.0,0,1,0,0
16.73,00 00 01 87 F1 01 30,15,6,False,False,0.0,1,1,1,1
16.74,00 00 00 87 D2 00 30,13,7,False,False,0.0,0,1,2,0
16.75,00 00 00 87 C3 00 30,12,6,False,False,0.0,0,1,3,0
16.76,00 00 00 87 B4 00 30,11,5,False,False,0.0,0,1,4,0
16.77,00 00 00 07 25 00 30,2,12,False,False,0.0,0,0,5,0
16.78,00 00 00 87 96 00 30,9,3,False,False,0.0,0,1,6,0
16.79,FF FF 01 87 97 01 30,9,4,False,False,-0.1,1,1,7,1
16.8,FF FF 02 87 58 02 30,5,1,False,False,-0.1,2,1,8,2
16.811,FF FE 01 87 69 01 30,6,3,False,False,-0.2,1,1,9,1
16.83,FF FE 00 87 5B 00 30,5,3,False,False,-0.2,0,1,11,0
16.85,FF FE 00 87 3D 00 30,3,1,False,False,-0.2,0,1,13,0
16.871,FF FE 00 87 1F 00 30,1,15,False,False,-0.2,0,1,15,0
16.89,FF FE 00 07 71 00 30,7,5,False,False,-0.2,0,0,1,0
16.91,FF FE 00 07 53 00 30,5,3,False,False,-0.2,0,0,3,0
16.931,FF FE 00 07 35 00 30,3,1,False,False,-0.2,0,0,5,0
16.95,FF FE 00 07 17 00 30,1,15,False,False,-0.2,0,0,7,0
16.97,FF FE 00 87 79 00 30,7,5,False,False,-0.2,0,1,9,0
16.99,FF FE 00 87 5B 00 30,5,3,False,False,-0.2,0,1,11,0
17.01,FF FE 00 87 3D 00 30,3,1,False,False,-0.2,0,1,13,0
17.03,FF FE 00 87 1F 00 30,1,15,False,False,-0.2,0,1,15,0
17.05,FF FE 00 87 F1 00 30,15,13,False,False,-0.2,0,1,1,0
17.071,FF FE 00 07 53 00 30,5,3,False,False,-0.2,0,0,3,0
17.09,FF FE 00 07 35 00 30,3,1,False,False,-0.2,0,0,5,0
17.111,FF FE 00 07 17 00 30,1,15,False,False,-0.2,0,0,7,0
17.13,FF FE 00 07 F9 00 30,15,13,False,False,-0.2,0,0,9,0
17.14,FF FE 01 07 DA 01 30,13,10,False,False,-0.2,1,0,10,1
17.15,FF FE 00 07 DB 00 30,13,11,False,False,-0.2,0,0,11,0
17.17,FF FE 00 87 3D 00 30,3,1,False,False,-0.2,0,1,13,0
17.19,FF FE 00 07 9F 00 30,9,7,False,False,-0.2,0,0,15,0
17.21,FF FE 00 07 71 00 30,7,5,False,False,-0.2,0,0,1,0
17.23,FF FE 00 87 D3 00 30,13,11,False,False,-0.2,0,1,3,0
17.251,FF FE 00 87 B5 00 30,11,9,False,False,-0.2,0,1,5,0
17.26,FF FD 03 87 86 03 30,8,3,False,False,-0.30000000000000004,3,1,6,3
17.27,FF FB 07 87 B7 07 30,11,12,False,False,-0.5,7,1,7,7
17.281,FF F7 0A 87 58 0A 30,5,9,False,False,-0.9,10,1,8,10
17.29,FF F3 0C 87 69 0C 30,6,8,False,False,-1.3,12,1,9,12
17.3,FF EE 0C 87 9A 0C 30,9,13,False,False,-1.8,12,1,10,12
17.311,FF E9 0C 87 FB 0C 30,15,1,False,False,-2.3000000000000003,12,1,11,12
17.32,FF E4 0D 87 4C 0D 30,4,3,False,False,-2.8000000000000003,13,1,12,13
17.33,FF E0 0C 87 0D 0C 30,0,8,False,False,-3.2,12,1,13,12
17.341,FF DB 0B 87 CE 0B 30,12,15,False,False,-3.7,11,1,14,11
17.35,FF D7 0A 87 0F 0A 30,0,4,False,False,-4.1000000000000005,10,1,15,10
